wave,gender,age,age_o,d_age,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
21,b'male',22.0,26.0,4,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',6.0,6.0,b'Law',25.0,25.0,25.0,12.0,3.0,10.0,7.0,6.0,7.0,7.0,7.0,,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,8.0,6.0,6.0,5.0,4.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.13,7.0,6.0,7.0,5.0,0.0,b'1',b'0',b'0'
21,b'male',22.0,23.0,1,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6.0,6.0,b'Law',20.0,10.0,10.0,30.0,15.0,15.0,3.0,3.0,4.0,3.0,2.0,2.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,4.0,8.0,10.0,4.0,10.0,3.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.02,7.0,6.0,7.0,4.0,0.0,b'0',b'1',b'0'
21,b'male',22.0,,22,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',20.0,20.0,20.0,20.0,5.0,15.0,5.0,8.0,8.0,5.0,8.0,3.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.08,7.0,6.0,7.0,6.0,0.0,b'1',b'0',b'0'
21,b'male',22.0,23.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',20.0,20.0,20.0,20.0,5.0,15.0,4.0,8.0,8.0,8.0,6.0,6.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,10.0,7.0,6.0,10.0,7.0,6.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.45,7.0,6.0,8.0,7.0,0.0,b'1',b'0',b'0'
21,b'male',22.0,23.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',20.0,20.0,20.0,15.0,5.0,20.0,6.0,7.0,10.0,9.0,10.0,5.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,3.0,7.0,10.0,8.0,7.0,6.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.34,7.0,6.0,7.0,6.0,0.0,b'0',b'1',b'0'
21,b'male',22.0,23.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',20.0,20.0,20.0,15.0,10.0,15.0,4.0,4.0,7.0,6.0,8.0,3.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,8.0,5.0,8.0,6.0,5.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.27,7.0,6.0,7.0,5.0,0.0,b'1',b'0',b'0'
21,b'male',22.0,27.0,5,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6.0,6.0,b'Law',58.0,5.0,8.0,10.0,7.0,12.0,5.0,7.0,7.0,7.0,7.0,7.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,9.0,4.0,5.0,7.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.12,7.0,6.0,8.0,5.0,0.0,b'1',b'0',b'0'
21,b'male',22.0,30.0,8,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',6.0,6.0,b'Law',15.0,20.0,20.0,20.0,5.0,10.0,,,,,,,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,,,,,,,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.35,7.0,6.0,,,,b'0',b'0',b'0'
21,b'male',22.0,23.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',20.0,25.0,25.0,30.0,5.0,5.0,6.0,5.0,7.0,4.0,,0.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,7.0,8.0,5.0,7.0,8.0,3.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.02,7.0,6.0,6.0,4.0,0.0,b'0',b'0',b'0'
21,b'male',22.0,26.0,4,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',40.0,5.0,30.0,15.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,8.0,7.0,7.0,4.0,7.0,4.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.25,7.0,6.0,7.0,3.0,0.0,b'0',b'0',b'0'
21,b'male',22.0,28.0,6,b'European/Caucasian-American',b'Other',b'0',6.0,6.0,b'Law',25.0,15.0,25.0,15.0,10.0,10.0,4.0,4.0,4.0,4.0,5.0,4.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,7.0,8.0,8.0,6.0,5.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.46,7.0,6.0,7.0,4.0,0.0,b'0',b'0',b'0'
21,b'male',22.0,26.0,4,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',10.0,30.0,20.0,15.0,15.0,10.0,6.0,6.0,8.0,6.0,8.0,6.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,5.0,9.0,8.0,6.0,7.0,3.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,-0.16,7.0,6.0,5.0,3.0,0.0,b'0',b'0',b'0'
21,b'male',22.0,22.0,0,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',10.0,20.0,15.0,20.0,15.0,20.0,6.0,4.0,8.0,10.0,7.0,8.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,9.0,6.0,10.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.57,7.0,6.0,8.0,10.0,1.0,b'1',b'1',b'1'
21,b'male',22.0,27.0,5,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6.0,6.0,b'Law',10.0,25.0,20.0,20.0,5.0,20.0,3.0,4.0,6.0,5.0,7.0,6.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,4.0,10.0,10.0,8.0,7.0,6.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,-0.05,7.0,6.0,5.0,4.0,0.0,b'0',b'1',b'0'
21,b'male',22.0,25.0,3,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6.0,6.0,b'Law',15.0,20.0,25.0,20.0,10.0,10.0,6.0,8.0,9.0,9.0,9.0,8.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,7.0,8.0,8.0,9.0,9.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.2,7.0,6.0,7.0,8.0,0.0,b'1',b'1',b'1'
21,b'male',22.0,24.0,2,b'European/Caucasian-American',b'European/Caucasian-American',b'1',6.0,6.0,b'Law',10.0,15.0,30.0,20.0,15.0,10.0,7.0,6.0,9.0,8.0,8.0,8.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,6.0,7.0,6.0,7.0,5.0,4.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.1,7.0,6.0,6.0,5.0,0.0,b'0',b'1',b'0'
21,b'male',22.0,26.0,4,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',6.0,6.0,b'Law',10.0,10.0,30.0,20.0,10.0,15.0,7.0,4.0,6.0,7.0,7.0,5.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,4.0,8.0,9.0,9.0,5.0,4.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.17,7.0,6.0,7.0,3.0,0.0,b'0',b'1',b'0'
21,b'male',22.0,24.0,2,b'European/Caucasian-American',b'Other',b'0',6.0,6.0,b'Law',50.0,20.0,10.0,5.0,10.0,5.0,5.0,5.0,8.0,8.0,8.0,2.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,5.0,7.0,8.0,8.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.13,7.0,6.0,7.0,5.0,0.0,b'0',b'0',b'0'
21,b'male',22.0,29.0,7,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',6.0,6.0,b'Law',40.0,10.0,30.0,10.0,10.0,,1.0,2.0,2.0,2.0,1.0,1.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,4.0,6.0,6.0,10.0,9.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,-0.24,7.0,6.0,7.0,4.0,0.0,b'0',b'0',b'0'
21,b'male',22.0,22.0,0,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6.0,6.0,b'Law',10.0,25.0,25.0,10.0,10.0,20.0,5.0,6.0,7.0,6.0,5.0,,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,7.0,8.0,9.0,8.0,7.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.09,7.0,6.0,8.0,4.0,0.0,b'1',b'0',b'0'
21,b'male',22.0,22.0,0,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',6.0,6.0,b'Law',20.0,20.0,10.0,15.0,5.0,30.0,8.0,8.0,8.0,9.0,9.0,7.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,10.0,10.0,4.0,10.0,10.0,7.0,9.0,3.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,0.08,7.0,6.0,6.0,4.0,0.0,b'0',b'1',b'0'
21,b'male',24.0,28.0,4,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,1.0,b'Industrial Engineering',10.0,20.0,30.0,10.0,10.0,20.0,5.0,8.0,7.0,5.0,3.0,3.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,5.0,3.0,3.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.1,7.0,2.0,5.0,3.0,0.0,b'0',b'1',b'0'
21,b'male',24.0,26.0,2,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5.0,1.0,b'Industrial Engineering',25.0,25.0,25.0,12.0,3.0,10.0,8.0,10.0,10.0,10.0,6.0,8.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,8.0,10.0,8.0,9.0,8.0,7.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.36,7.0,2.0,8.0,8.0,1.0,b'1',b'1',b'1'
21,b'male',24.0,23.0,1,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,1.0,b'Industrial Engineering',20.0,10.0,10.0,30.0,15.0,15.0,3.0,5.0,5.0,5.0,3.0,2.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,7.0,8.0,7.0,7.0,5.0,3.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.52,7.0,2.0,7.0,5.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,,24,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',20.0,20.0,20.0,20.0,5.0,15.0,,,,,,,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,,,,,,,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.45,7.0,2.0,,,,b'0',b'0',b'0'
21,b'male',24.0,23.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',20.0,20.0,20.0,20.0,5.0,15.0,3.0,8.0,8.0,4.0,4.0,6.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,7.0,6.0,6.0,7.0,5.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.02,7.0,2.0,7.0,4.0,0.0,b'1',b'0',b'0'
21,b'male',24.0,23.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',20.0,20.0,20.0,15.0,5.0,20.0,3.0,4.0,4.0,4.0,4.0,0.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.33,7.0,2.0,6.0,5.0,0.0,b'1',b'0',b'0'
21,b'male',24.0,23.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',20.0,20.0,20.0,15.0,10.0,15.0,4.0,5.0,8.0,9.0,7.0,3.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,5.0,3.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,-0.11,7.0,2.0,4.0,2.0,0.0,b'1',b'0',b'0'
21,b'male',24.0,27.0,3,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,1.0,b'Industrial Engineering',58.0,5.0,8.0,10.0,7.0,12.0,5.0,7.0,7.0,7.0,7.0,6.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,7.0,5.0,5.0,6.0,5.0,3.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.21,7.0,2.0,6.0,2.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,30.0,6,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5.0,1.0,b'Industrial Engineering',15.0,20.0,20.0,20.0,5.0,10.0,5.0,4.0,3.0,6.0,5.0,4.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,5.0,7.0,5.0,2.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.13,7.0,2.0,6.0,3.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,23.0,1,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',20.0,25.0,25.0,30.0,5.0,5.0,3.0,10.0,9.0,7.0,,5.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,7.0,6.0,6.0,7.0,7.0,4.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.21,7.0,2.0,7.0,4.0,0.0,b'1',b'0',b'0'
21,b'male',24.0,26.0,2,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',40.0,5.0,30.0,15.0,5.0,5.0,,,,,,,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,5.0,2.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.18,7.0,2.0,5.0,3.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,28.0,4,b'European/Caucasian-American',b'Other',b'0',5.0,1.0,b'Industrial Engineering',25.0,15.0,25.0,15.0,10.0,10.0,4.0,6.0,5.0,5.0,5.0,4.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,6.0,7.0,5.0,5.0,2.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,-0.27,7.0,2.0,5.0,2.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,26.0,2,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',10.0,30.0,20.0,15.0,15.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,5.0,7.0,7.0,6.0,5.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.36,7.0,2.0,6.0,4.0,0.0,b'0',b'1',b'0'
21,b'male',24.0,22.0,2,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',10.0,20.0,15.0,20.0,15.0,20.0,5.0,9.0,8.0,7.0,8.0,6.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,8.0,7.0,5.0,3.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.13,7.0,2.0,7.0,4.0,0.0,b'1',b'0',b'0'
21,b'male',24.0,27.0,3,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,1.0,b'Industrial Engineering',10.0,25.0,20.0,20.0,5.0,20.0,2.0,6.0,7.0,2.0,5.0,4.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,5.0,3.0,2.0,4.0,2.0,1.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.19,7.0,2.0,4.0,4.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,25.0,1,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,1.0,b'Industrial Engineering',15.0,20.0,25.0,20.0,10.0,10.0,4.0,9.0,4.0,7.0,8.0,4.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,5.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.04,7.0,2.0,6.0,6.0,0.0,b'0',b'1',b'0'
21,b'male',24.0,24.0,0,b'European/Caucasian-American',b'European/Caucasian-American',b'1',5.0,1.0,b'Industrial Engineering',10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,7.0,6.0,9.0,6.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,5.0,6.0,7.0,3.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.14,7.0,2.0,5.0,3.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,26.0,2,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5.0,1.0,b'Industrial Engineering',10.0,10.0,30.0,20.0,10.0,15.0,3.0,7.0,8.0,5.0,9.0,5.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,5.0,5.0,6.0,4.0,3.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.46,7.0,2.0,4.0,4.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,24.0,0,b'European/Caucasian-American',b'Other',b'0',5.0,1.0,b'Industrial Engineering',50.0,20.0,10.0,5.0,10.0,5.0,3.0,5.0,6.0,2.0,8.0,1.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,5.0,5.0,6.0,3.0,5.0,2.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.34,7.0,2.0,3.0,4.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,29.0,5,b'European/Caucasian-American',b'Latino/Hispanic American',b'0',5.0,1.0,b'Industrial Engineering',40.0,10.0,30.0,10.0,10.0,,1.0,3.0,1.0,1.0,3.0,1.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,5.0,2.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.1,7.0,2.0,6.0,3.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,22.0,2,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,1.0,b'Industrial Engineering',10.0,25.0,25.0,10.0,10.0,20.0,4.0,7.0,5.0,5.0,5.0,,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,4.0,5.0,5.0,4.0,3.0,2.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.48,7.0,2.0,6.0,3.0,0.0,b'0',b'0',b'0'
21,b'male',24.0,22.0,2,b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',5.0,1.0,b'Industrial Engineering',20.0,20.0,10.0,15.0,5.0,30.0,6.0,8.0,8.0,8.0,7.0,6.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,7.0,6.0,5.0,7.0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,0.38,7.0,2.0,6.0,5.0,0.0,b'0',b'1',b'0'
21,b'male',23.0,28.0,5,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2.0,2.0,b'Industrial Engineering/Operations Research',10.0,20.0,30.0,10.0,10.0,20.0,,,,,,,40.0,30.0,0.0,20.0,0.0,10.0,8.0,9.0,9.0,9.0,8.0,,,,,,,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,0.15,7.0,1.0,,,,b'0',b'0',b'0'
21,b'male',23.0,26.0,3,b'Asian/Pacific Islander/Asian-American',b'Latino/Hispanic American',b'0',2.0,2.0,b'Industrial Engineering/Operations Research',25.0,25.0,25.0,12.0,3.0,10.0,6.0,8.0,8.0,4.0,5.0,6.0,40.0,30.0,0.0,20.0,0.0,10.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,5.0,6.0,5.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,-0.32,7.0,1.0,8.0,4.0,0.0,b'1',b'0',b'0'
21,b'male',23.0,23.0,0,b'Asian/Pacific Islander/Asian-American',b'Asian/Pacific Islander/Asian-American',b'1',2.0,2.0,b'Industrial Engineering/Operations Research',20.0,10.0,10.0,30.0,15.0,15.0,4.0,2.0,6.0,5.0,2.0,3.0,40.0,30.0,0.0,20.0,0.0,10.0,8.0,9.0,9.0,9.0,8.0,5.0,7.0,10.0,5.0,10.0,5.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,-0.05,7.0,1.0,3.0,4.0,0.0,b'0',b'1',b'0'
21,b'male',23.0,,23,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2.0,2.0,b'Industrial Engineering/Operations Research',20.0,20.0,20.0,20.0,5.0,15.0,5.0,9.0,9.0,3.0,9.0,4.0,40.0,30.0,0.0,20.0,0.0,10.0,8.0,9.0,9.0,9.0,8.0,10.0,10.0,5.0,7.0,6.0,5.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,-0.19,7.0,1.0,10.0,4.0,0.0,b'1',b'0',b'0'
21,b'male',23.0,23.0,0,b'Asian/Pacific Islander/Asian-American',b'European/Caucasian-American',b'0',2.0,2.0,b'Industrial Engineering/Operations Research',20.0,20.0,20.0,20.0,5.0,15.0,,,,,,,40.0,30.0,0.0,20.0,0.0,10.0,8.0,9.0,9.0,9.0,8.0,,,,,,,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,-0.01,7.0,1.0,,,,b'0',b'0',b'0'
