age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,gender_female,gender_male,race_asian/pacific islander/asian-american,race_black/african american,race_european/caucasian-american,race_latino/hispanic american,race_other,race_nan,race_o_asian/pacific islander/asian-american,race_o_black/african american,race_o_european/caucasian-american,race_o_latino/hispanic american,race_o_other,race_o_nan,field_business_&_finance,field_creative_arts,field_education,field_engineering_&_technology,field_healthcare,field_humanities,field_law_&_public policy,field_mathematics_&_statistics,field_natural_&_physical_sciences,field_other,field_social_sciences
24,23,1,0,1,1,10,25,20,10,20,15,7,4,7,2,2,2,10,20,35,20,0,15,4,8,3,7,2,7,7,5,5,4,3,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,0.51,5,3,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
38,34,4,1,4,6,35,15,15,25,10,0,7,10,9,8,8,7,15,15,20,15,15,20,6,9,6,8,9,8,9,9,8,8,8,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,0.24,5,1,9,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,28,5,1,1,1,9.76,19.51,19.51,14.63,19.51,17.07,5,6,6,6,7,6,11.11,17.78,17.78,17.78,17.78,17.78,5,5,5,5,5,7,7,7,6,6,5,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,0.2,5,5,6,7,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,21,1,1,2,2,19,24,21,23,5,8,6,8,8,8,9,7,15,20,20,20,15,10,6,8,8,8,8,9,9,9,10,9,10,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,0.63,6,3,10,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,28,4,0,1,1,25,20,20,25,0,10,2,6,7,2,6,1,20,20,25,25,5,5,8,10,10,10,8,7.5,7.5,7.5,7.5,7.5,7.5,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,0.01,10,5,7.5,7.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,24,4,0,8,1,20,10,20,20,10,20,8,7,7,8,6,6,25,25,25,10,10,5,7,7,7,7,10,7,6,6,8,6,8,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,0.43,6,3,7,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28,26,2,1,7,4,9,17,23,15,14,22,7,8,7,7,5,4,50,10,10,10,10,10,8,6,9,9,9,6,3,5,4,4,1,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,-0.23,7,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,22,6,1,4,6,15,20,20,20,15,10,8,9,8,9,9,8,20,20,15,15,5,25,7,9,8,8,7,6,7,8,6,9,8,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,0.76,6,3,5,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,25,1,1,1,1,30,10,15,20,15,10,10,10,10,10,10,10,20,10,25,25,10,10,8,7,8,8,7,10,10,10,10,10,10,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,0.24,5,2,10,10,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,27,4,0,3,10,30,20,15,15,8,12,4,7,7,7,5,3,20,20,20,20,20,0,7,9,9,7,9,10,9,9,8,7,6,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10,-0.13,5,10,7,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,30,5,0,2,2,19.15,21.28,17.02,17.02,12.77,12.77,5,7,7,8,8,7,20.93,16.28,23.26,16.28,11.63,11.63,7,9,5,10,7,9,9,9,8,8,8,8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,0.41,4,2,9,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,27,2,0,3,4,15.38,17.31,17.31,17.31,17.31,15.38,9,9,9,9,9,9,16,18,18,18,14,16,8,8,9,8,9,8,8,8,7,8,7,9,8,10,6,6,4,3,4,8,6,3,7,9,6,9,3,2,0.57,6,4,7,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,26,2,1,6,3,10,10,30,30,5,15,6,6,6,6,6,6,20,10,20,35,5,10,7,7,10,9,8,7,8,5,6,8,7,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,0.08,2,3,8,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,27,1,0,6,6,20,20,20,10,10,20,6,7,7,4,6,6,25,15,25,15,0,20,7,8,6,8,7,7,7,7,5,6,5,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,-0.02,7,9,6,5,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,30,7,0,8,5,18.6,20.93,23.26,23.26,2.33,11.63,3,6,5,1,7,5,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,5,5,5,4,4,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.04,6,0,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23,26,3,0,2,2,25,25,25,13,12,0,6,8,8,5,7,5,20,10,10,30,15,15,8,4,10,8,8,6,4,7,6,6,6,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8,0.6,6,10,6,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,34,13,1,1,1,10,10,30,20,10,20,8,6,7,10,7,8,19,24,21,23,5,8,7,9,9,9,6,9,9,9,9,9,9,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,0.36,6,3,9,9,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,26,0,1,2,3,20,18.37,20,18,10,10.64,7,8,8,8,5,9,20,35,20,10,10,5,7,8,5,7,7,7,7,7,7,7,9,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,0.21,7,4,8,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,23,2,1,5,2,20,15,20,20,10,15,7,6,7,6,6,5,20,15,25,15,15,10,8,8,8,8,8,8,8,9,8,8,7,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,-0.06,6,8,8,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,28,0,1,7,2,14.55,16.36,18.18,18.18,16.36,16.36,3,7,7,4,6,5,15.91,20.45,20.45,20.45,11.36,11.36,5,9,8,9,7,8,8,7,7,7,6,7,7,6,9,9,8,6,4,5,8,7,7,9,8,9,7,2,0.6,6,3,7,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,26,3,1,5,6,40,5,30,15,5,5,4,4,8,4,8,4,23,14,19,16,10,18,6,7,6,7,5,7,8,7,6,7,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,-0.04,6,8,6,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,22,7,0,1,1,15.38,19.23,19.23,19.23,15.38,11.54,7,8,8,9,7,5,14,20,18,16,14,18,7,8,8,7,8,7,8,8,8,9,6,10,9,8,10,8,8,7,9,8,5,10,8,10,10,10,8,6,0.09,7,5,8,6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,26,1,0,1,10,24,16,28,14,8,10,6,10,9,8,8,5,7,35,20,20,5,13,6,10,8,9,5,7,10,10,6,3,9,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.1,6,5,8,8,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,28,6,0,1,1,25,20,20,25,0,10,2,2,7,0,4,0,35,40,5,5,7,8,7,10,5,7,10,7,7,7,7,6,6,2,1,5,7,2,2,9,6,4,10,8,8,10,8,8,8,8,0.01,8,9,6,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,24,1,1,7,1,22,14,30,10,14,10,6,6,7,7,7,8,27,15,28,10,10,10,8,9,6,10,7,8,8,7,7,5,4,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,0.23,7,4,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,27,3,0,6,5,20,20,15,25,10,10,6,6,6,6,5,5,15,25,20,20,10,10,6,9,6,8,6,6,7,7,6,5,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.22,6,2,6,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,27,3,0,4,7,14,20,20,14,18,14,8,8,7,8,8,9,16.67,12.5,20.83,18.75,12.5,18.75,8,6,7,9,2,8,9,10,5,9,5,3,1,6,6,7,7,2,1,1,10,8,8,8,5,5,2,2,0.62,6,3,7,4,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,28,4,1,7,4,20,10,20,20,20,0,8,9,8,7,8,7,20,20,20,20,20,0,8,8,8,8,8,9,9,9,10,10,8,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,0.06,7,4,8,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,27,2,0,7,9,20,14,18,16,16,16,5,9,9,8,8,6,10,15,35,15,10,15,8,9,9,9,9,6,5,8,5,8,5,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,0.18,6,1,5,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,27,4,0,3,10,30,15,15,20,5,15,6,7,7,7,7,6,20,20,20,20,20,0,7,9,9,7,9,6,7,7,7,7,6,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10,0,5,10,6,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,21,0,1,8,10,40,15,10,20,10,5,8,8,9,9,7,7,20,10,20,20,20,10,8,7,8,8,8,7,8,6,6,6,6,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,-0.5,6,1,8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,25,3,0,3,5,35,10,35,10,10,0,7,9,9,7,9,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.09,3,3,10,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,27,4,0,3,10,25,25,25,15,10,0,8,9,8,9,8,8,20,20,20,20,20,0,7,9,9,7,9,6,10,8,8,8,4,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10,-0.21,5,10,6,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,27,0,1,3,9,9.52,19.05,23.81,19.05,4.76,23.81,6,3,8,3,3,2,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,4,5,10,5,6,4,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.03,8,6,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,25,0,0,1,5,10,15,35,15,10,15,2,5,7,7,6,7,30,30,40,0,0,0,7,9,4,10,5,7,8,7,6,6,5,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,0.48,5,1.5,8,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,22,3,0,3,4,15.38,19.23,19.23,17.31,17.31,11.54,6,8,9,6,10,6,16.98,15.09,16.98,16.98,18.87,15.09,10,10,7,8,8,9,10,8,8,8,5,8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,0.62,6,8,9,10,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,33,9,1,5,5,30,30,10,10,0,20,6,10,7,6,6,5,10,25,20,16,20,9,7,9,9,8,8,4,9,7,3,7,3,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,-0.09,4,2,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,25,2,0,5,6,15,20,25,20,10,10,7,9,8,9,7,7,23,14,19,16,10,18,6,7,6,7,5,7,8,7,7,6,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.3,6,8,7,6,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,24,2,1,6,6,10,15,30,20,15,10,7,6,9,8,8,8,30,10,20,15,15,10,8,8,9,10,10,6,7,6,7,5,4,8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,0.1,7,6,6,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,22,6,0,2,2,25,5,20,25,15,10,4,4,4,4,4,4,30,20,25,15,10,0,6,8,9,7,5,5,5,8,6,9,3,9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,0.23,7,3,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,25,1,1,1,5,17,18,28,27,5,5,10,9,10,8,9,9,9,17,23,15,14,22,7,10,2,9,8,7,4,7,6,6,3,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4,0.52,2,2,5,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,23,1,0,1,1,20,20,20,20,20,0,3,3,3,3,3,3,20,10,20,20,10,20,8,7,10,8,9,6,8,8,8,8,7,7,7,9,8,9,8,3,5,1,6,2,4,8,6,10,2,1,0.34,6,3,7,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,24,9,0,1,1,20,20,25,25,5,5,5,5,5,4,4,4,25,30,10,10,5,20,8,10,9,8,7,6,8,8,6,7,6,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3,0.01,7,8,7,7,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,26,26,0,8,3,20,20,20,20,5,15,5,8,8,5,8,4,25,20,20,20,5,10,7,9,7,8,8,7,7,7,6,5,4,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.24,6,2,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,20,9,1,1,1,30,10,10,30,10,10,6,7,9,6,9,0,10,20,25,25,10,10,4,9,5,8,6,3,7,2,3,3,3,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,0.01,4,4,5,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,27,4,0,1,1,15,15,20,20,15,15,2,9,8,2,6,0,16,16,20,16,16,16,4,8,2,9,9,8,7,8,6,7,6,7,3,5,9,9,9,9,3,7,9,1,9,9,9,9,2,7,0.42,6,1,7,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,25,4,0,1,1,15,3,50,20,2,10,8,7,8,8,7,6,19,24,21,23,5,8,7,9,9,9,6,8,9,8,8,8,7,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,0.42,6,3,9,9,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30,26,30,0,2,4,20,18.37,20,18,10,10.64,6,5,6,8,10,5,10,20,20,10,10,30,7,9,7,8,8,7,5,6,4,5,5,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6,0.21,6,2,5,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21,19,2,0,8,1,25,10,20,20,10,15,7,5,10,6,7,2,35,15,5,30,15,0,2,9,9,7,9,7,10,10,8,10,1,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,0.52,2,2,9,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,30,6,1,9,5,17.5,17.5,20,12.5,20,12.5,4,9,9,4,9,4,20.51,5.13,23.08,12.82,17.95,20.51,7,6,3,10,10,4,4,6,6,6,5,9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,0.42,3,3,5,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,26,3,0,2,2,40,5,30,15,5,5,4,4,2,1,5,5,40,30,0,20,0,10,8,9,9,9,8,8,8,10,7,6,5,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,-0.1,7,1,7,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,34,4,1,1,1,2,60,15,8,5,10,8,7,10,8,7,10,60,10,10,10,5,5,5,10,6,6,10,7,7,7,7,7,7,7,2,8,5,10,10,7,3,7,9,5,8,10,5,9,7,1,0.34,7,3,7,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,26,24,0,3,3,20,18.37,20,18,10,10.64,5,5,9,5,5,4,20,20,20,20,10,10,7,7,8,8,8,7,6,6,6,8,5,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,0.21,5,5,6,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,27,0,1,4,4,20,20,15,15,12,18,6,8,8,6,6,7,19,20,19,14,13,15,6,9,7,9,6,6,7,9,7,10,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.47,6,4,7,5,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,22,9,1,1,1,8,20,25,25,12,10,8,8,8,8,8,9,35,0,25,20,0,20,8,5,7,10,5,1,3,8,5,5,6,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,0.42,9,6,3,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,26,2,1,1,6,10,10,30,30,5,15,6,8,7,6,6,6,18,19,16,15,15,17,9,8,7,7,7,7,8,8,6,7,7,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.18,6,2.5,7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,26,0,1,2,3,20,25,20,15,15,5,2,5,4,3,4,2,20,35,20,10,10,5,7,8,5,7,7,6,7,8,6,9,7,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,0.29,7,4,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,23,1,0,1,3,15,21,18,18,10,18,6,7,7,8,7,5,10,20,35,10,5,20,4,7,3,9,2,6,10,8,3,7,4,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,0.1,5,4,7,7,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,28,2,0,9,10,23,18,21,18,10,10,4,8,8,8,7,5,20,20,20,10,20,10,8,8,8,8,5,9,9,9,4,10,3,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,0.22,1,2,7,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,25,2,0,6,2,15,10,25,25,10,15,6,7,8,8,6,7,25,25,25,15,10,0,8,8,8,9,9,5,8,7,6,6,4,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1,-0.29,6,5,5,5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,25,2,0,5,5,16.67,16.67,16.67,16.67,14.81,18.52,8,10,10,10,10,10,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,8,8,8,7,6,6,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,0.52,5,3,7,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28,28,0,1,3,3,15.91,20.45,20.45,20.45,11.36,11.36,8,9,7,7,7,6,8.51,19.15,19.15,19.15,19.15,14.89,8,8,8,8,8,4,7,8,4,6,7,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,0.65,4,5,4,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,22,3,0,7,1,20,20,20,10,10,20,4,8,7,5,6,2,35,20,10,20,10,5,7,8,6,7,6,3,6,7,7,7,6,6,5,5,7,5,5,3,2,6,8,8,9,9,8,9,5,2,0.44,3,5,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,35,8,0,6,3,15,15,30,15,15,10,7,7,7,7,7,8,30,15,20,25,5,5,7,7,8,7,5,8,6,5,4,4,4,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,-0.23,8,3,5,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,26,25,0,3,1,20,18.37,20,18,10,10.64,6,5,9,4,8,5,30,0,30,30,10,0,7,9,9,8,7,8,8,7,8,5,9,8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,0.21,9,3,7,6,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,30,0,0,3,5,20,25,25,15,5,10,7,9,9,9,7,9,20,25,15,15,15,10,7,9,9,8,9,5,8,8,5,8,3,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,0.32,4,3,7,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24,29,5,1,1,6,25,10,20,20,10,15,6,7,7,7,7,6,18,19,16,15,15,17,9,8,7,7,7,6,7,7,7,7,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,0.46,6,2.5,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,23,7,1,5,6,20,25,25,30,5,5,5,8,8,9,8,2,30,3,30,30,3,4,7,7,7,7,7,7,6,5,6,5,4,5,3,5,9,7,8,3,3,8,8,3,7,7,4,6,6,3,0.65,7,6,6,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,26,29,0,2,7,20,18.37,20,18,10,10.64,9,9,9,9,8,10,15,10,20,20,20,15,7,7,9,8,10,8,8,8,8,8,8,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,0.21,5,0,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,27,2,0,1,1,15.38,19.23,19.23,19.23,13.46,13.46,5,10,9,8,9,6,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,8,8,9,10,8,9,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,0.6,10,18,9,9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,27,2,0,6,1,10,15,30,10,15,20,3,3,4,3,3,3,30,15,20,10,10,15,3,7,6,8,6,10,9,7,7,7,6,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,0.53,3,3,9,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26,29,3,0,4,2,25,20,15,25,10,5,6,7,7,4,6,3,15,10,30,10,15,20,7,8,9,9,9,7,7,7,7,7,5,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,-0.36,4,4,5,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,27,1,0,2,2,20,20,15,15,12,18,7,9,9,8,5,8,25,20,20,25,0,10,8,8,7,7,4,7,8,9,9,9,6,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,0.28,4,4,7,8,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,28,1,0,2,2,20,20,20,10,10,20,7,9,9,8,6,7,14,20,18,24,18,6,8,8,8,8,7,6,6,7,7,8,6,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,0.27,6,3,7,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,31,10,1,1,1,10,20,40,10,10,10,5,5,5,5,5,5,20,30,20,20,0,10,8,10,9,7,5,5,3,9,2,10,6,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,0.3,7,7,4,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
